POA_CODE,STATE,Weighted average income,Weighted average IRSAD quartile,Mortgage percentage unaffordability,Rent percentage unaffordability,House,Semi-detached,Apartment,House percentage,Semi-detached percentrage,Apartment percentage,Owned outright percentage,Mortage percentage,Renting percentage
7015,TAS,101177.2496,2.46270962,9.492753623,37.29411765,4479,339,111,90.8703591,6.877662812,2.251978089,42.5,35.64814815,21.85185185
7016,TAS,72397.05851,1.873706004,11.46666667,42.30769231,998,76,0,92.92364991,7.076350093,0,22.89281998,42.03954214,35.06763788
7017,TAS,108269.2326,2.58592042,11.26213592,37.99126638,2265,26,143,93.0566968,1.068200493,5.875102712,37.92494481,50.72847682,11.34657837
7018,TAS,101655.8771,2.399850842,9.776536313,33.31811958,9282,697,205,91.14296936,6.844069128,2.012961508,40.1035487,33.72883184,26.16761946
7019,TAS,80762.70619,2.033288043,14.46480231,49.12764004,3031,181,3,94.27682737,5.629860031,0.093312597,19.44157187,39.15891072,41.39951741
7020,TAS,124222.5695,2.890097933,11.57635468,30.95238095,982,0,7,99.29221436,0,0.707785642,42.85714286,50.87912088,6.263736264
7021,TAS,116187.7371,2.69012605,10.35353535,39.50617284,963,62,0,93.95121951,6.048780488,0,39.9122807,49.45175439,10.63596491
7022,TAS,89197.75146,2.452685422,13.84615385,47.82608696,482,0,0,100,0,0,45.50128535,41.1311054,13.36760925
7023,TAS,92261.51754,2.556886228,25.49019608,53.33333333,289,0,0,100,0,0,44.04761905,37.5,18.45238095
7024,TAS,135550.3016,2.942583732,10.98901099,35.71428571,254,0,0,100,0,0,42.65402844,47.86729858,9.478672986
7025,TAS,99971.42721,2.509776536,14.22413793,35.41666667,748,14,3,97.77777778,1.830065359,0.392156863,47.36091298,37.80313837,14.83594864
7026,TAS,99044.99601,2.381909548,12.35294118,41.50943396,458,0,0,100,0,0,34.29319372,51.83246073,13.87434555
7027,TAS,65326.92593,1.907692308,12.24489796,36.84210526,182,0,0,100,0,0,42.96875,45.3125,11.71875
7030,TAS,83669.21794,2.000847458,13.02572479,47.102526,7906,148,601,91.34604275,1.709994223,6.943963027,27.48815166,39.55191728,32.95993106
7050,TAS,97111.43667,2.487436303,13.18681319,40.92454113,5393,610,144,87.73385391,9.923539938,2.342606149,36.36363636,34.6422808,28.99408284
7052,TAS,112391.7512,2.689951824,9.652928416,36.26943005,2891,136,100,92.45283019,4.349216501,3.19795331,42.62465374,35.69944598,21.67590028
7053,TAS,122439.6535,2.917094644,10.42183623,40.69767442,1443,36,5,97.23719677,2.425876011,0.336927224,51.74242424,33.48484848,14.77272727
7054,TAS,112857.2287,2.733774038,11.21987952,38.91402715,3536,37,13,98.60568879,1.031790296,0.362520915,39.69072165,45.39114615,14.9181322
7055,TAS,104171.8757,2.61352657,16.32653061,44.82758621,206,4,0,98.0952381,1.904761905,0,31.2195122,51.70731707,17.07317073
7109,TAS,90283.32769,2.365579611,14.37308869,37.1541502,4192,92,12,97.57914339,2.141527002,0.279329609,41.71332587,41.99328108,16.29339306
7112,TAS,71549.03025,2.157519601,17.46031746,46.05263158,1830,32,11,97.70421783,1.708489055,0.587293113,49.12790698,32.19476744,18.67732558
7113,TAS,81477.40118,2.257540603,12.39669421,42.02898551,490,0,5,98.98989899,0,1.01010101,49.53271028,33.17757009,17.28971963
7116,TAS,74292.2619,2.113963039,14.76923077,42.06349206,1185,14,7,98.25870647,1.160862355,0.580431177,47.80793319,37.8914405,14.3006263
7117,TAS,71770.77608,1.949367089,10.98901099,56.52173913,560,4,0,99.29078014,0.709219858,0,55.55555556,30.23255814,14.2118863
7119,TAS,64005.38235,1.9375,0,,20,0,0,100,0,0,72.72727273,27.27272727,0
7120,TAS,74788.6,1.974358974,14.0625,41.74757282,952,12,25,96.25884732,1.213346815,2.527805865,50.06802721,32.65306122,17.27891156
7139,TAS,116999.5,2,,,3,0,0,100,0,0,#DIV/0!,#DIV/0!,#DIV/0!
7140,TAS,78070.05203,1.991443616,12.07008436,39.51612903,5281,184,106,94.79447137,3.302818165,1.902710465,38.02408564,38.9161463,23.05976806
7150,TAS,96838.51481,2.490581491,14.1439206,38.53211009,2043,34,7,98.03262956,1.631477927,0.335892514,49.91776316,38.15789474,11.92434211
7155,TAS,92332.56638,2.464480874,14.75409836,41.17647059,400,0,0,100,0,0,53.35195531,35.47486034,11.17318436
7162,TAS,97980.40447,2.551724138,16.12903226,30,288,0,0,100,0,0,57.63358779,30.53435115,11.83206107
7163,TAS,84405.97482,2.374100719,6.52173913,55.55555556,193,0,0,100,0,0,53.38345865,44.36090226,2.255639098
7170,TAS,134786.9599,2.928607595,9.212121212,32.43243243,2009,4,8,99.40623454,0.197921821,0.395843642,43.8696327,48.88773927,7.242628039
7171,TAS,91892.16761,2.343770819,12.06349206,41.5625,1556,55,6,96.22758194,3.401360544,0.371057514,29.60969044,47.30820996,23.0820996
7172,TAS,85618.71169,2.157251019,12.305026,43.05177112,1837,51,0,97.29872881,2.701271186,0,37.23150358,38.48448687,24.28400955
7173,TAS,86157.31954,2.294259196,15.0084317,47.66839378,4055,8,0,99.80310116,0.196898843,0,37.77315297,47.1383975,15.08844953
7174,TAS,88321.88806,2.028169014,16.12903226,37.5,86,0,0,100,0,0,46.15384615,46.15384615,7.692307692
7175,TAS,90006.44444,2.342857143,0,0,118,0,0,100,0,0,65.33333333,22.66666667,12
7176,TAS,89782.47872,2.547169811,0,,69,0,0,100,0,0,54.38596491,45.61403509,0
7177,TAS,80821.26471,2.094444444,8.333333333,37.5,237,5,0,97.9338843,2.066115702,0,54.38596491,33.91812865,11.69590643
7178,TAS,57593.47348,2.032467532,8.571428571,0,288,0,0,100,0,0,59.31034483,32.4137931,8.275862069
7179,TAS,72431.96073,2.031088083,30.23255814,80,441,0,0,100,0,0,59.60591133,26.10837438,14.28571429
7180,TAS,41426.225,1.6,20,0,122,6,0,95.3125,4.6875,0,60.49382716,25.92592593,13.58024691
7182,TAS,62104.06439,1.8,0,50,298,0,0,100,0,0,56.03448276,18.96551724,25
7183,TAS,29528.07143,2.15,44.44444444,,32,0,0,100,0,0,38.0952381,33.33333333,28.57142857
7184,TAS,55556.85462,1.832041344,28.57142857,55.38461538,855,25,6,96.50112867,2.821670429,0.677200903,52.75,26,21.25
7185,TAS,76348.14865,1.982142857,0,0,81,0,0,100,0,0,66.10169492,16.94915254,16.94915254
7186,TAS,66398.25316,1.743902439,0,0,221,0,0,100,0,0,71.60493827,18.51851852,9.87654321
7187,TAS,56098.13889,1.833333333,26.66666667,50,99,0,0,100,0,0,64.78873239,25.35211268,9.85915493
7190,TAS,71304.29239,1.892276423,18.63799283,35.39823009,2945,67,5,97.61352337,2.220749088,0.165727544,57.40120563,23.50971199,19.08908238
7209,TAS,59975.77966,1.856382979,12.5,21.875,224,5,6,95.31914894,2.127659574,2.553191489,58.33333333,19.04761905,22.61904762
7210,TAS,66325.99548,1.785087719,18.08510638,40.47619048,568,48,20,89.3081761,7.547169811,3.144654088,50.57208238,25.40045767,24.02745995
7211,TAS,97923.44565,1.913461538,22.72727273,0,112,6,0,94.91525424,5.084745763,0,46.83544304,27.84810127,25.3164557
7212,TAS,86357.50151,2.232142857,10.5,35.57692308,798,6,34,95.22673031,0.715990453,4.057279236,49.71428571,32.71428571,17.57142857
7213,TAS,58036.78814,1.598360656,0,25,183,0,0,100,0,0,66.34615385,15.38461538,18.26923077
7214,TAS,52715.02519,1.636363636,13.7254902,25.92592593,305,10,0,96.82539683,3.174603175,0,60.6741573,23.59550562,15.73033708
7215,TAS,71155.37716,1.934202727,15.97444089,38.53820598,2978,34,41,97.54339993,1.113658696,1.342941369,54.49341729,22.6101889,22.89639382
7216,TAS,63832.68758,1.799620733,18.02721088,43.82716049,2377,144,89,91.07279693,5.517241379,3.409961686,53.70828183,21.94066749,24.35105068
7248,TAS,72768.82286,1.901234568,11.83673469,37.50943396,5642,1268,296,78.29586456,17.5964474,4.107688038,25.917615,26.5747716,47.5076134
7249,TAS,88109.20282,2.204723042,9.550881182,32.67716535,5114,640,619,80.24478268,10.04236623,9.712851091,29.83594736,35.02794303,35.13610961
7250,TAS,93873.01113,2.281808009,9.303882195,35.74130787,18425,1909,2478,80.76889356,8.368402595,10.86270384,36.645532,33.01961561,30.33485239
7252,TAS,99047.8191,2.472222222,12.56410256,32.94117647,1457,0,0,100,0,0,51.95277021,40.05449591,7.992733878
7253,TAS,65226.2165,1.710037175,11.51385928,41.30434783,2199,309,37,86.40471513,12.14145383,1.453831041,40.5418251,24.66730038,34.79087452
7254,TAS,75105.72599,2.128712871,13.84615385,28.57142857,297,0,0,100,0,0,52.26130653,36.18090452,11.55778894
7255,TAS,79494.36176,1.979274611,11.53846154,23.75,616,13,0,97.93322734,2.066772655,0,55.43478261,15.76086957,28.80434783
7256,TAS,92084.60697,2.112654321,12.30769231,23.13432836,840,34,6,95.45454545,3.863636364,0.681818182,46.67774086,25.58139535,27.74086379
7257,TAS,65721.72222,1.322580645,,0,34,0,0,100,0,0,54.54545455,0,45.45454545
7258,TAS,143856.8111,2.83625731,11.50442478,33.33333333,379,0,3,99.21465969,0,0.785340314,54.21686747,36.74698795,9.036144578
7259,TAS,91960.06667,2.384615385,13.1147541,0,219,0,0,100,0,0,50,40.32258065,9.677419355
7260,TAS,70767.0923,1.911874533,15.43026706,34.64566929,1457,68,12,94.7950553,4.424202993,0.780741705,45.64541213,31.64852255,22.70606532
7261,TAS,59814.3125,1.792079208,23.07692308,0,135,0,0,100,0,0,52.08333333,32.29166667,15.625
7262,TAS,82679.51034,2.072559367,11,34.30656934,1267,25,35,95.47852298,1.883948757,2.637528259,46.84563758,31.00671141,22.14765101
7263,TAS,68258.25336,1.903474903,24.56140351,27.77777778,303,0,0,100,0,0,51.70940171,29.48717949,18.8034188
7264,TAS,60432.26991,1.792207792,15.78947368,36.36363636,697,0,0,100,0,0,62.44343891,22.62443439,14.9321267
7265,TAS,56713.78571,1.959183673,18.51851852,40,118,3,0,97.52066116,2.479338843,0,53.60824742,25.77319588,20.6185567
7267,TAS,98653.38178,2.512195122,16.66666667,27.27272727,329,0,0,100,0,0,45.13888889,47.56944444,7.291666667
7268,TAS,79686.58989,2.354523227,13.63636364,32.5,479,3,0,99.37759336,0.622406639,0,48.34605598,39.18575064,12.46819338
7270,TAS,69040.81722,1.92884097,16.07515658,50.72992701,2489,0,30,98.80905121,0,1.190948789,52.44988864,30.56792873,16.98218263
7275,TAS,84220.70615,2.281130634,15.74279379,47.32824427,1493,10,0,99.33466401,0.665335995,0,47.7326969,40.57279236,11.69451074
7276,TAS,89878.81034,2.261044177,11.62790698,32.25806452,286,3,0,98.96193772,1.038062284,0,40.83333333,42.08333333,17.08333333
7277,TAS,100105.2138,2.523012552,10.38374718,36.80555556,2513,34,30,97.51649205,1.319363601,1.164144354,44.86692015,41.86734263,13.26573722
7290,TAS,90627.04738,2.219768665,9.711286089,44.04761905,862,120,33,84.92610837,11.8226601,3.251231527,34.55882353,45.58823529,19.85294118
7291,TAS,92653.52455,2.483018868,14.95327103,31.81818182,287,3,0,98.96551724,1.034482759,0,38.25757576,46.21212121,15.53030303
7292,TAS,107546.5747,2.466367713,12.5,35.29411765,271,0,0,100,0,0,43.63636364,37.72727273,18.63636364
7300,TAS,91502.87895,2.285994764,11.07544141,32.40740741,1459,10,169,89.07203907,0.610500611,10.31746032,37.3164219,46.06141522,16.62216288
7301,TAS,81355.90163,2.072717622,10.68139963,35.64356436,1868,94,161,87.98869524,4.427696656,7.583608102,41.74386921,33.02452316,25.23160763
7302,TAS,82478.9222,2.146564885,14.4278607,32.77310924,770,0,0,100,0,0,40,36.48,23.52
7303,TAS,78283.82161,2.111390285,14.74926254,37.03703704,1275,59,7,95.07829978,4.399701715,0.521998509,46.74099485,32.59005146,20.66895369
7304,TAS,75500.79923,2.053672316,10.63829787,33.33333333,3040,100,6,96.63064209,3.178639542,0.190718373,50.2283105,27.97841428,21.79327522
7305,TAS,72371.87829,1.954261954,15.49295775,27.84810127,548,5,4,98.38420108,0.897666068,0.718132855,46.18644068,35.80508475,18.00847458
7306,TAS,79531.03595,2.130959949,16.59836066,32.16374269,1767,81,0,95.61688312,4.383116883,0,50.28827675,35.81037796,13.90134529
7307,TAS,82907.1302,2.0657277,11.57154027,36.08786611,5133,309,33,93.75342466,5.643835616,0.602739726,44.74539545,31.87432286,23.38028169
7310,TAS,79083.99066,2.000429369,9.592399632,38.08463252,11383,1477,39,88.24715094,11.45050004,0.302349019,37.08286137,31.94214516,30.97499347
7315,TAS,78569.84285,2.010349694,9.953434226,43.42813221,6296,709,37,89.40641863,10.06816245,0.525418915,45.00638162,31.4932993,23.50031908
7316,TAS,90509.4514,2.253016895,10.74168798,35.91022444,2592,147,8,94.35748089,5.351292319,0.291226793,43.599335,38.02992519,18.37073982
7320,TAS,80030.70092,1.972715646,8.608923885,38.20775747,7028,787,200,87.68558952,9.819089208,2.495321273,32.84524835,31.10824002,36.04651163
7321,TAS,88395.91038,2.200530504,10.78431373,28.50877193,2573,14,3,99.34362934,0.540540541,0.115830116,45.85339754,39.16532905,14.98127341
7322,TAS,76256.77934,1.899174528,12.10045662,41.23222749,1701,131,13,92.19512195,7.100271003,0.704607046,41.68660287,30.38277512,27.93062201
7325,TAS,79478.04832,2.038197307,10.15779093,36.83544304,3812,301,14,92.36733705,7.293433487,0.339229465,42.64255911,32.93463143,24.42280946
7330,TAS,83665.23625,2.008924949,8.839779006,27.42616034,2997,130,25,95.08248731,4.124365482,0.793147208,39.06935909,35.86479368,25.06584723
7331,TAS,90244.3195,2.077821012,9.523809524,37.03703704,309,14,11,92.51497006,4.191616766,3.293413174,46.82539683,27.77777778,25.3968254
7466,TAS,46681.31818,1.4,,,31,0,0,100,0,0,66.66666667,33.33333333,0
7467,TAS,69454.18333,1.673568819,6.578947368,31.57894737,1103,21,58,93.31641286,1.776649746,4.906937394,51.46124524,23.25285896,25.28589581
7468,TAS,81331.0209,1.910652921,9.589041096,19.71830986,474,3,65,87.45387454,0.553505535,11.99261993,37.37024221,28.02768166,34.60207612
7469,TAS,72898.59604,1.628318584,9.090909091,21.95121951,565,60,7,89.39873418,9.493670886,1.107594937,43.45238095,25.29761905,31.25
7470,TAS,83689.73184,1.659574468,0,7.317073171,459,34,6,91.98396794,6.813627255,1.20240481,46.76056338,16.90140845,36.33802817
800,NT,131267.6866,2.4846543,15.42288557,22.42063492,29,3,4066,0.707662274,0.073206442,99.21913128,7.895574658,14.32664756,77.77777778
810,NT,129450.3068,2.690356648,12.83848359,20.51225919,8247,1611,3420,62.11025757,12.13285133,25.7568911,21.46863405,31.667961,46.86340495
812,NT,118680.764,2.515614834,13.82038157,28.34342323,5439,682,914,77.31343284,9.694385217,12.99218195,24.90712324,40.17121628,34.92166047
820,NT,138121.4475,2.672585133,12.21928666,17.87143238,2785,1977,4219,31.00990981,22.01313885,46.97695134,18.13929314,23.25883576,58.6018711
822,NT,93599.75434,1.70631068,17.72525849,12.74214378,6479,404,124,92.46467818,5.765662909,1.769658913,23.32239241,16.08315098,60.5944566
828,NT,124347.8612,2.611904762,20.56737589,23.47826087,314,139,13,67.38197425,29.82832618,2.789699571,28.42535787,35.17382413,36.400818
829,NT,102233.9083,1.854368932,0,30,42,0,0,100,0,0,56.64556962,6.962025316,36.39240506
830,NT,116704.1202,2.426863227,12.19858156,27.33504713,5590,575,1229,75.60183933,7.776575602,16.62158507,12.6446281,41.17355372,46.18181818
832,NT,132727.6834,2.700459318,13.68773545,23.27365729,5137,867,1061,72.71054494,12.27176221,15.01769285,7.026034713,45.94459279,47.0293725
834,NT,142232.8105,2.798960139,14.61187215,27.77777778,661,0,5,99.24924925,0,0.750750751,34.44259567,45.42429285,20.13311148
835,NT,140159.649,2.773584906,13.61256545,25.83333333,1118,20,0,98.24253076,1.757469244,0,39.30058285,41.04912573,19.65029142
836,NT,146983.7088,2.817443352,15.93695271,28.16901408,2861,70,6,97.4123255,2.383384406,0.204290092,23.95698925,61.03225806,15.01075269
837,NT,96612.45,2.078014184,21.27659574,19.04761905,189,0,0,100,0,0,48.35164835,32.96703297,18.68131868
838,NT,116544.0663,2.456273764,14.67889908,43.75,335,3,0,99.11242604,0.887573964,0,34.17721519,44.30379747,21.51898734
839,NT,83475.114,1.62962963,0,28.27586207,26,67,136,11.35371179,29.25764192,59.38864629,31.5018315,10.25641026,58.24175824
840,NT,69832.84615,1.632978723,26.66666667,30.76923077,497,0,0,100,0,0,65.09090909,19.63636364,15.27272727
841,NT,95378.83333,2.285046729,20.43010753,30.43478261,288,0,0,100,0,0,37.6146789,49.5412844,12.8440367
845,NT,85180.81283,1.80952381,17.64705882,29.8245614,186,34,8,81.57894737,14.9122807,3.50877193,28.24858757,18.6440678,53.10734463
846,NT,74381.86616,1.648648649,43.75,35,134,0,0,100,0,0,63.93442623,15.84699454,20.21857923
847,NT,97666.64286,1.673913043,38.46153846,11.42857143,110,22,3,81.48148148,16.2962963,2.222222222,44.68085106,9.929078014,45.39007092
850,NT,113796.4662,2.355246523,12.96660118,18.359375,2373,639,90,76.49903288,20.59961315,2.901353965,25.062927,23.15713772,51.77993528
852,NT,93564.0256,1.581736909,19.11764706,7.343941248,1830,195,47,88.32046332,9.411196911,2.268339768,41.35723431,5.932565087,52.7102006
853,NT,158322.4508,2.663366337,,1.754385965,206,0,0,100,0,0,0,0,100
854,NT,82604.18224,1.380681818,,6.060606061,234,27,3,88.63636364,10.22727273,1.136363636,23.39181287,1.754385965,74.85380117
860,NT,100081.0381,1.935691318,11.2244898,18.67321867,985,159,84,80.21172638,12.94788274,6.840390879,19.89071038,12.89617486,67.21311475
862,NT,89840.64309,1.726666667,,40,251,5,0,98.046875,1.953125,0,66.52719665,4.184100418,29.28870293
870,NT,125562.3571,2.593700787,10.28416779,21.3001912,5151,2666,350,63.07089507,32.64356557,4.285539366,16.99440218,36.81642027,46.18917755
873,NT,106115.3089,2.331730769,11.68224299,20.57761733,737,90,63,82.80898876,10.11235955,7.078651685,41.72661871,22.38209432,35.89128697
874,NT,138730.6628,2.632743363,9.677419355,13.25301205,68,164,113,19.71014493,47.53623188,32.75362319,11.45833333,22.91666667,65.625
875,NT,119091.9916,2.41745283,12.7388535,23.75,697,303,0,69.7,30.3,0,10.83032491,42.23826715,46.93140794
880,NT,140134.1286,2.260416667,28.57142857,6.607142857,1377,156,107,83.96341463,9.512195122,6.524390244,6.666666667,2.62295082,90.71038251
885,NT,174561.6891,2.581395349,,0,277,32,28,82.1958457,9.495548961,8.308605341,6.748466258,0,93.25153374
886,NT,114654.4903,2.21031746,0,3.90625,289,146,44,60.33402923,30.48016701,9.185803758,28.85714286,2,69.14285714
2600,ACT,181514.005,3.021841795,12.85046729,22.33009709,1884,692,1404,47.33668342,17.38693467,35.27638191,40.70185963,28.52429514,30.77384523
2601,ACT,137474.7024,2.67815453,12.64044944,34.25572519,0,0,2490,0,0,100,15.31049251,20.39614561,64.29336188
2602,ACT,146146.8528,2.862723541,9.114769745,24.99469552,8254,3522,3523,53.95123864,23.02111249,23.02764887,27.55952381,33.59375,38.84672619
2603,ACT,184623.1414,3.12116041,12.67489712,19.28353659,2128,548,2201,43.63338118,11.23641583,45.13020299,31.27742565,32.95953194,35.76304242
2604,ACT,155917.3465,2.898970511,8.855421687,22.18959732,1991,623,4371,28.50393701,8.919112384,62.57695061,21.76491106,32.08929194,46.145797
2605,ACT,171575.8709,3.039264639,6.964809384,18.57555342,3537,601,691,73.24497826,12.44564092,14.30938082,39.1966759,34.00277008,26.80055402
2606,ACT,133380.3788,2.758445946,9.728363866,22.20623501,1914,1644,2539,31.39248811,26.9640807,41.6434312,23.78863029,32.69744372,43.51392598
2607,ACT,154328.3368,2.921455594,9.848484848,21.11650485,4212,1333,581,68.75612145,21.7597127,9.48416585,39.51582868,35.23277467,25.25139665
2609,ACT,84223.64987,1.795148248,27.27272727,30.76923077,221,39,0,85,15,0,52.27882038,4.557640751,43.16353887
2612,ACT,149103.6534,2.842890329,9.368932039,25.38287723,1884,1396,6809,18.67380315,13.83685202,67.48934483,19.1965916,27.01156421,53.79184419
2614,ACT,141393.8659,2.853389722,8.091286307,25.86482171,6157,1585,881,71.40206425,18.38107387,10.21686188,38.84760787,34.01121105,27.14118107
2615,ACT,131769.44,2.808416131,10.10617381,27.09880069,15587,2556,322,84.41375575,13.84240455,1.743839697,28.257011,48.8581233,22.8848657
2617,ACT,132055.4452,2.771602378,10.99208197,27.84154017,7608,3571,4884,47.36350619,22.23121459,30.40527921,25.58401351,32.66957501,41.74641148
2900,ACT,111824.7905,2.47639485,14.55882353,26.66666667,77,766,1589,3.166118421,31.49671053,65.33717105,23.57001972,35.99605523,40.43392505
2902,ACT,132963.2713,2.755140507,10.41284404,26.56529517,5323,870,132,84.15810277,13.75494071,2.086956522,36.66841278,41.57499563,21.75659158
2903,ACT,136941.8635,2.81185567,9.415337889,24.92668622,3368,381,28,89.17129997,10.08737093,0.741329097,36.10629694,42.02772964,21.86597343
2904,ACT,149400.2169,2.938895912,8.346624136,26.4847512,4640,347,51,92.1000397,6.887653831,1.012306471,40,44.80874317,15.19125683
2905,ACT,135031.9001,2.770031116,10.84022638,25.05154639,9293,1418,269,84.63570128,12.9143898,2.449908925,29.20249036,49.73811641,21.05939322
2906,ACT,140920.7501,2.833124019,9.328358209,27.86579683,4996,1456,272,74.3010113,21.65377751,4.045211184,25.78174856,55.47223995,18.74601149
2911,ACT,162908.83,3.133333333,10.44776119,21.64750958,1226,274,287,68.60660325,15.33296027,16.06043649,14.11617739,50.1561524,35.72767021
2912,ACT,132227.7869,2.745330012,13.18565401,26.00502513,1264,618,1753,34.77303989,17.00137552,48.22558459,13.9272271,32.65370138,53.41907152
2913,ACT,145201.9441,2.986411859,11.32355365,24.03740374,9989,3642,1144,67.60744501,24.64974619,7.742808799,21.57746895,48.87640449,29.54612655
2914,ACT,160911.857,3.204537037,12.0059106,22.55211623,8150,2141,1275,70.46515649,18.51115338,11.02369013,12.39846886,55.13957614,32.461955
2899,OT,78156.15935,2.087973274,20,25.87719298,1158,22,26,96.0199005,1.824212272,2.155887231,43.31797235,25.34562212,31.33640553
6798,OT,123672.4466,2.123222749,6,11.17318436,253,141,200,42.59259259,23.73737374,33.67003367,29.35064935,15.32467532,55.32467532
6799,OT,135443.25,1.975609756,,5.172413793,178,0,4,97.8021978,0,2.197802198,12.74509804,0,87.25490196
872,NT,84438.93407,1.4063593,23.07692308,5.18018018,3966,628,256,81.77319588,12.94845361,5.278350515,18.05346951,1.411835386,80.5346951
